"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"enviro";"enviro2";"env";"site"
"21525";0;0;0;0;0;9;0;0;11;0;0,041781091939593;0,0245578756108337;87,6666839467362;526
"21526";0;0;0;0;0;8;2;0;10;0;0,0147694715928659;-0,0277914052800517;63,0797873018309;527
"21527";9;0;0;9;0;2;0;0;0;0;-0,0298269932654814;-0,00281045662968247;22,4865663796663;528
"21528";1;0;1;3;1;10;1;0;3;0;-0,0119027166033387;-0,0295295502599729;38,8018533587456;529
"21529";0;0;0;0;0;7;1;0;12;0;0,0346968070236602;0,00590331728090126;81,2183265807107;530
"21530";0;0;0;0;0;11;0;0;9;0;0,0309371733504096;-0,00257435716152072;77,7961799874902;531
"21531";0;0;0;0;0;9;0;0;10;1;0,0363117532920334;0,00984769875293539;82,6883056666702;532
"21532";7;1;1;7;2;2;0;0;0;0;-0,0264244936788176;-0,00960621720997158;25,5836373660713;533
"21533";0;0;0;0;0;6;0;1;12;1;0,0472314934823872;0,0412934818198723;92,6278250291944;534
"21534";0;0;0;0;1;9;1;1;8;0;0,0271495109296118;-0,0101179362357235;74,3485206738114;535
"21535";0;0;0;0;0;11;0;0;9;0;0,0312768967201929;-0,00184884043388985;78,1054077669978;536
"21536";0;0;0;0;0;10;0;0;10;0;0,00548627828721721;-0,0340279931010909;54,6299086418003;537
"21537";9;0;0;7;1;3;0;0;0;0;-0,0291933735152369;-0,00413718185655242;23,0633086524904;538
"21538";9;1;2;6;1;1;0;0;0;0;-0,051665567502815;0,060038063638425;2,60835245717317;539
"21539";0;0;0;0;0;9;0;0;10;1;0,0507983774273951;0,0533677844152085;95,8745242562145;540
"21540";6;4;0;7;0;3;0;0;0;0;-0,040138353245353;0,0227175700639369;13,1008154014125;541
"21541";1;2;4;5;0;7;0;0;1;0;-0,0155902605025257;-0,0258641694454678;35,4453253326938;542
"21542";9;1;0;7;1;2;0;0;0;0;-0,0279932570999542;-0,0065733089917027;24,1556954802945;543
"21543";2;0;1;4;2;8;0;0;2;1;-0,0168451893194697;-0,0244003988207276;34,3030463904142;544
"21544";0;0;1;1;1;10;0;1;6;0;-0,0067130337015996;-0,0330808030078204;43,5256794560701;545
"21545";1;1;2;3;1;8;0;0;3;1;-0,00241462789736047;-0,0345993479780302;47,438234789297;546
"21546";0;0;0;0;0;5;0;1;13;1;0,0548987413191372;0,0683447682837711;99,6068150969222;547
"21547";0;0;0;0;0;10;1;0;9;0;0,0227286583869141;-0,0176565909040048;70,3245101496577;548
"21548";0;0;0;2;5;8;1;0;4;0;-0,0111450031207172;-0,0301652025641839;39,4915499724448;549
"21549";0;0;0;0;0;11;0;1;8;0;0,00950432228281151;-0,0320666643544365;58,2872691098601;550
"21550";10;0;1;9;0;0;0;0;0;0;-0,044410156266044;0,0354666804264365;9,21247482765466;551
"21551";9;0;0;8;2;1;0;0;0;0;-0,0443142867575067;0,0351665930207227;9,29973851889372;552
"21552";2;1;1;7;1;7;0;1;0;0;-0,0129734492250642;-0,0285630027793196;37,827236065641;553
"21553";12;0;0;8;0;0;0;0;0;0;-0,0470759177794642;0,0440677865770457;6,78600792307407;554
"21554";0;0;2;0;1;10;1;0;6;0;-0,0108804233496689;-0,0303777246503849;39,7323794895783;555
"21555";11;0;1;7;0;1;0;0;0;0;-0,0358515025404916;0,0112035387618472;17,0028528897092;556
"21556";7;2;2;6;0;3;0;0;0;0;-0,0320596808128958;0,00208778952986671;20,454298146069;557
"21557";0;0;0;0;1;9;0;0;9;1;0,0411208906109622;0,0226714511514495;87,0657462161034;558
"21558";0;0;0;0;0;11;0;0;9;0;-0,000752331500262286;-0,0348409305061104;48,9513135747984;559
"21559";0;0;0;2;3;8;2;0;5;0;-0,00673194962678246;-0,0330712712938264;43,5084615368396;560
"21560";9;1;2;7;0;1;0;0;0;0;-0,0351445699976052;0,0094279521826652;17,6463269628584;561
"21561";0;0;2;0;2;11;0;0;5;0;-0,00560504706377275;-0,0335955567336079;44,5342066232115;562
"21562";0;0;0;0;2;10;1;0;7;0;-0,00676704043500823;-0,0330535229584311;43,476520688273;563
"21563";0;0;0;0;0;9;1;0;8;2;0,0494743503245337;0,0487822038011765;94,6693497011438;564
"21564";0;0;0;0;0;8;0;0;12;0;0,0398377877054223;0,0190921696211588;85,897822258994;565
"21565";0;0;0;0;0;8;0;2;10;0;0,0405406547148801;0,0210386254098146;86,5375957451761;566
"21566";1;0;0;1;3;11;0;0;4;0;-0,00639751340214983;-0,0332361120270618;43,8128767767921;567
"21567";0;0;0;2;1;9;2;0;6;0;-0,00178352565257437;-0,0347137704475949;48,0126855429262;568
"21568";0;0;0;0;1;9;0;1;9;0;0,024888995610472;-0,0141430471490167;72,2909226547927;569
"21569";2;0;2;5;2;6;1;0;2;0;-0,0132746884747279;-0,028276656446943;37,5530378427356;570
"21570";8;1;0;6;0;5;0;0;0;0;-0,0268035128736659;-0,00888918682866675;25,23864118848;571
"21571";3;3;3;6;2;2;1;0;0;0;-0,0185095163985769;-0,0222895976642506;32,788119208999;572
"21572";0;0;2;0;3;9;0;0;6;0;-0,00523688017961628;-0,0337476414551708;44,869324658066;573
"21573";0;0;0;0;0;8;1;1;10;0;0,030909903844856;-0,00263224506041075;77,7713583549485;574
"21574";4;1;2;6;1;4;1;0;1;0;-0,0247204009357889;-0,0127061862178036;27,1347606088966;575
"21575";0;0;0;0;0;9;0;0;9;2;0,0528637075197682;0,0607649762666953;97,7544580353424;576
"21576";0;0;0;0;0;10;0;1;9;0;0,0356594473178763;0,00823258507960049;82,0945545565337;577
"21577";7;0;0;10;1;1;0;1;0;0;-0,0377019609584918;0,0160163904097791;15,3185026254505;578
"21578";0;0;0;0;0;12;1;0;7;0;0,0109065584731973;-0,0311170322023138;59,5636322395876;579
"21579";11;0;0;9;0;0;0;0;0;0;-0,0411578276960965;0,0256444978204148;12,1728550409898;580
"21580";0;0;2;1;0;9;0;0;8;0;-0,00757066787625245;-0,0326235474761051;42,7450316259637;581
"21581";0;3;3;4;5;3;2;0;0;0;-0,0121221819961658;-0,0293379571335405;38,6020884849131;582
"21582";0;0;1;1;0;11;0;0;7;0;-0,00221239235077091;-0,0346390402597557;47,6223164703697;583
"21583";0;0;0;0;0;8;0;0;11;1;0,0493744895134237;0,0484413105933189;94,5784529903904;584
"21584";0;2;1;2;1;10;1;0;3;0;-0,00689040605528534;-0,0329904447493111;43,364229099825;585
"21585";9;0;0;10;1;0;0;0;0;0;-0,0282063007819468;-0,00614818605104068;23,9617758663371;586
"21586";9;0;1;8;0;2;0;0;0;0;-0,0338087598334818;0,00616802425278216;18,8622268615291;587
"21587";1;0;0;1;3;7;0;1;6;1;0,0120138152851174;-0,0302702294637489;60,5714950943366;588
"21588";6;2;2;7;2;1;0;0;0;0;-0,0340985506234776;0,00686465819125824;18,5984494164586;589
"21589";11;1;0;8;0;0;0;0;0;0;-0,0495789182165348;0,0525950886304949;4,50769169256091;590
"21590";0;0;0;0;0;12;0;0;8;0;0,00703794510420047;-0,0334040896002676;56,0422886162996;591
"21591";0;0;0;0;0;10;0;0;10;0;0,0344696764636346;0,00536316483301182;81,0115846106783;592
"21592";0;1;1;1;3;8;0;0;6;0;-0,0102525948084093;-0,0308624776870421;40,3038504067808;593
"21593";0;0;0;0;0;10;0;0;9;1;0,0304259547820577;-0,00365094439947349;77,3308514384553;594
"21594";0;0;0;0;0;7;0;0;12;1;0,0433011832218989;0,0290169279401599;89,0503227943555;595
"21595";0;0;0;0;0;11;0;0;9;0;0,0377297686295655;0,0134611327016533;83,9790315134451;596
"21596";0;0;0;0;0;8;0;0;12;0;0,0268015825690656;-0,0107606784675524;74,0318244323134;597
"21597";9;2;0;7;0;2;0;0;0;0;-0,0358304185985425;0,0111500782205961;17,0220442116261;598
"21598";3;1;1;5;3;4;1;2;0;0;-0,0156464231793153;-0,0258010091221422;35,3942041518167;599
"21599";0;0;0;0;1;7;1;0;10;1;0,029307609563374;-0,00594251557652223;76,3128955382854;600
"21600";4;1;2;4;3;6;0;0;0;0;-0,0178818718229672;-0,0231083146022815;33,3594226744026;601
"21601";10;1;0;9;0;0;0;0;0;0;-0,0498081535871087;0,0533979055683002;4,29903385229409;602
"21602";3;0;2;4;2;8;0;0;1;0;-0,0165987815791342;-0,0246964827113426;34,5273351063952;603
"21603";0;0;0;2;0;9;0;1;8;0;-0,00472131020462904;-0,0339447209330324;45,3386140055954;604
"21604";0;0;0;1;1;10;0;1;7;0;-0,00464918206175633;-0,0339708134745761;45,4042674973607;605
"21605";4;2;1;4;3;4;1;1;0;0;-0,0132136037703745;-0,028335232977389;37,6086392207071;606
"21606";9;0;0;11;0;0;0;0;0;0;-0,0443511063875311;0,0352817686968459;9,26622403785586;607
"21607";9;1;1;9;0;0;0;0;0;0;-0,044356804616102;0,0352996018075399;9,26103731617332;608
"21608";5;0;2;5;2;6;0;0;0;0;-0,0193344316224632;-0,0211717526147781;32,0372532820329;609
"21609";0;0;0;0;2;10;0;0;8;0;-0,00537370248302733;-0,0336922263047998;44,7447843383998;610
"21610";0;0;3;3;5;6;2;1;0;0;-0,0184257896716762;-0,0224004018869005;32,864330126904;611
"21611";1;0;0;1;0;11;2;0;5;0;-0,0101763777015552;-0,0309194536770346;40,3732258128002;612
"21612";0;0;0;0;0;9;0;0;11;0;0,0265395711293581;-0,0112391275558381;73,7933326978236;613
"21613";5;1;2;2;1;7;1;0;1;0;-0,0177971762580585;-0,023216689041159;33,4365154616535;614
"21614";0;0;0;0;0;8;0;3;9;0;0,0329806389513613;0,00191114908510406;79,6562119619921;615
"21615";4;2;1;4;3;5;1;0;0;0;-0,022879963095017;-0,0158266006783038;28,8099898025393;616
"21616";0;0;0;0;0;6;0;2;10;2;0,0515318294679348;0,0559606383179906;96,5421372791752;617
"21617";0;0;0;0;0;11;1;0;8;0;0,0212201294173221;-0,01991695770073;68,9513957127929;618
"21618";0;0;0;0;0;8;0;0;11;1;0,0490288039376631;0,0472666226737331;94,2637982079759;619
"21619";0;0;0;0;0;8;0;1;10;1;0,05204323479007;0,0577907364386826;97,007635817863;620
"21620";0;0;0;0;0;8;1;0;11;0;0,0247317570847063;-0,0144097659229763;72,1477987943217;621
"21621";11;0;0;7;1;1;0;0;0;0;-0,0510388207317581;0,0577705677133227;3,17883871030062;622
"21622";0;0;0;0;0;9;0;1;9;1;0,0312822566381848;-0,00183732921039248;78,1102865468711;623
"21623";0;0;0;0;0;11;1;0;8;0;0,0152020408555574;-0,0273541782488212;63,4735265746713;624
"21624";9;1;1;8;0;1;0;0;0;0;-0,0410513059829962;0,0253352795213065;12,2698147315532;625
"21625";0;0;1;1;0;9;1;0;8;0;0,000648527249878281;-0,0348948168285719;50,2264229115099;626
"21626";8;2;1;5;1;3;0;0;0;0;-0,0375791126264984;0,0156894703730967;15,4303233604878;627
"21627";0;0;0;0;0;7;1;0;12;0;0,040686748559629;0,0214475313283316;86,6705753374845;628
"21628";10;0;1;8;0;1;0;0;0;0;-0,0417511470746964;0,0273813107528635;11,6327955387533;629
"21629";0;0;0;0;1;11;1;0;7;0;0,0137898841537974;-0,0287332804880873;62,1881334576756;630
"21630";0;0;0;0;0;9;0;0;9;2;0,0263713758274231;-0,0115437382042058;73,640235606581;631
"21631";0;0;0;0;0;9;0;0;10;1;0,0514791779208622;0,0557732573254683;96,4942120481282;632
"21632";9;1;2;7;0;1;0;0;0;0;-0,037041349569609;0,0142707862446337;15,9198136068881;633
"21633";0;0;0;0;0;8;0;0;11;1;0,0377966883856629;0,0136351266172891;84,0399441542104;634
"21634";0;0;0;0;0;9;1;0;10;0;0,0255102540303436;-0,0130723530311077;72,8564132237807;635
"21635";0;0;0;0;0;11;0;0;9;0;0,00912616515836514;-0,0322992743117943;57,9430576181039;636
"21636";0;0;0;0;0;10;0;0;10;0;0,0301517169934476;-0,00422095352543031;77,0812308648601;637
"21637";7;0;0;8;0;5;0;0;0;0;-0,0301886790950453;-0,00204057018648079;22,1573476213962;638
"21638";11;0;1;8;0;0;0;0;0;0;-0,0503597025826722;0,0553445372883498;3,79699517507106;639
"21639";9;1;0;10;0;0;0;0;0;0;-0,035377006631394;0,0100079103682034;17,4347552238032;640
"21640";0;0;1;0;0;10;1;0;8;0;0,00443807114917635;-0,0343543885324366;53,675794810988;641
"21641";4;3;3;5;1;4;0;0;0;0;-0,0153603079933313;-0,0261204778143375;35,6546359369531;642
"21642";0;0;0;0;0;9;0;1;10;0;0,036897475927811;0,011323249592689;83,2214503549039;643
"21643";8;2;2;6;0;2;0;0;0;0;-0,0414668001024883;0,0265458820767823;11,8916178354993;644
"21644";0;0;0;0;0;6;0;1;12;1;0,0515819166740229;0,0561390726308801;96,5877283597365;645
"21645";0;0;0;1;0;11;1;0;7;0;-0,000623075219047184;-0,034851636660776;49,0689670434222;646
"21646";0;0;0;1;1;8;2;1;7;0;-0,00557062937235391;-0,033610174954229;44,5655347779393;647
"21647";0;0;0;0;0;8;0;1;11;0;0,0551885590696162;0,069447744652094;99,8706170823425;648
"21648";0;0;0;0;0;10;1;1;8;0;0,0322655730650681;0,000308405908048349;79,0053346427158;649
"21649";0;0;0;0;0;6;1;1;12;0;0,0393484811546567;0,0177574795495703;85,4524387745187;650
"21650";0;0;0;0;1;9;0;0;10;0;0,0164414385413369;-0,0260291413898145;64,6016685524955;651
"21651";0;0;0;0;0;10;0;0;8;2;0,0516423029381553;0,0563544297919042;96,6426939936355;652
"21652";9;1;1;5;0;3;1;0;0;0;-0,0270347556491713;-0,00844679741415748;25,0281561398879;653
"21653";6;4;0;5;1;4;0;0;0;0;-0,0320343536643528;0,00203027444079379;20,4773517791182;654
"21654";6;2;0;7;0;5;0;0;0;0;-0,0362661893546619;0,0122613249301605;16,6253908304498;655
"21655";0;0;0;1;0;10;0;0;9;0;0,0114614351699913;-0,0307033691028208;60,0686999037862;656
"21656";0;0;1;0;0;10;0;0;9;0;-0,00394245732433971;-0,0342072700172139;46,0475524188951;657
"21657";6;1;0;8;0;5;0;0;0;0;-0,0242441355083759;-0,0135363481530368;27,5682736188173;658
"21658";0;0;0;0;0;10;0;0;10;0;0,0258150897419555;-0,0125371418505046;73,1338850688189;659
"21659";11;0;0;9;0;0;0;0;0;0;-0,0514644442680001;0,0593074370720139;2,79142167419195;660
"21660";0;1;3;0;2;10;0;1;3;0;-0,0110558546253044;-0,0302373561602463;39,5726959686726;661
"21661";0;0;0;0;0;12;0;0;8;0;0,0236318756020011;-0,016227222832967;71,1466492153704;662
"21662";8;0;0;9;2;1;0;0;0;0;-0,0465607174751627;0,0423668340269268;7,25496078375727;663
"21663";5;0;2;7;2;4;0;0;0;0;-0,02562760006588;-0,011081092757443;26,3089970685542;664
"21664";0;0;0;1;1;11;0;1;5;1;0,0068764620417222;-0,0334768514763727;55,8953012339771;665
"21665";0;1;0;1;2;9;1;0;6;0;-0,00378940046159807;-0,0342538889508924;46,1868699872866;666
"21666";9;1;1;8;0;1;0;0;0;0;-0,0399944639700558;0,0223103015213397;13,2317883195356;667
"21667";5;0;0;6;1;7;1;0;0;0;-0,0200715671454102;-0,0201326878260087;31,3662874279544;668
"21668";0;0;0;0;1;6;0;1;9;3;0,0496616633715873;0,049423507883118;94,8398484149948;669
"21669";2;2;2;4;1;6;2;1;0;0;-0,0253007844238898;-0,0116731448707599;26,6064757946879;670
"21670";0;0;0;0;0;12;0;1;7;0;0,00753590394930492;-0,0331682607396492;56,4955477137119;671
"21671";0;0;0;0;0;10;0;0;10;0;0,0185034586332901;-0,023587145396829;66,4785894565284;672
"21672";0;0;0;2;1;11;1;1;4;0;-0,00460443101057777;-0,0339868198079254;45,4450014280155;673
"21673";0;0;0;0;0;10;1;0;9;0;-0,000623766676144838;-0,0348515824894923;49,0683376556262;674
"21674";6;1;1;9;0;3;0;0;0;0;-0,0268037442887429;-0,00888874597465923;25,2384305465966;675
"21675";0;0;0;0;0;8;2;1;9;0;0,0109144012368234;-0,0311113350601442;59,5707709901035;676
"21676";0;1;1;1;1;11;0;0;5;0;-0,00475697472886706;-0,033931685081223;45,3061509411782;677
"21677";8;2;1;9;0;0;0;0;0;0;-0,0342822740893893;0,00730934975399246;18,4312180615962;678
"21678";11;2;0;7;0;0;0;0;0;0;-0,054060167203889;0,0689538467457996;0,428706267848611;679
"21679";0;0;0;0;1;10;0;0;9;0;0,00790937112632399;-0,0329800361163076;56,8354902556166;680
"21680";2;0;1;5;3;6;0;1;2;0;-0,0136248493372187;-0,0279358496097691;37,234309501946;681
"21681";0;0;0;2;0;10;1;0;7;0;0,00923656634174934;-0,0322323962117453;58,0435485346243;682
"21682";3;4;5;5;0;3;0;0;0;0;-0,0196809710832798;-0,0206879934530545;31,7218212643638;683
"21683";6;0;1;8;0;4;0;1;0;0;-0,0240541124467593;-0,013863153800196;27,7412390802056;684
"21684";0;0;0;0;0;11;0;0;9;0;0,0106579622527307;-0,0312953934953085;59,3373514944687;685
"21685";0;0;0;3;1;11;0;0;5;0;-0,00534515578213703;-0,0337038959927406;44,7707685176283;686
"21686";0;0;0;0;0;5;0;2;13;0;0,0444270490085294;0,0324234826954119;90,0751241715625;687
"21687";2;2;1;2;5;5;1;1;1;0;-0,0135174683930084;-0,0280412715312355;37,3320512939245;688
"21688";0;0;2;0;0;10;1;0;7;0;0,000675473383109083;-0,0348945111236334;50,2509501995519;689
"21689";9;0;0;10;0;1;0;0;0;0;-0,0352312427328238;0,00964377063784935;17,5674344878644;690
"21690";0;0;0;0;0;10;0;0;10;0;0,024673249434203;-0,0145085702430595;72,0945431385189;691
"21691";0;0;0;0;0;10;0;0;9;1;0,0164890176295352;-0,0259761384743576;64,6449766587466;692
"21692";9;0;0;10;0;1;0;0;0;0;-0,0447886690437711;0,0366577522579011;8,86793960817158;693
"21693";0;0;0;0;0;9;1;0;10;0;0,0414655210956321;0,0236523859880378;87,3794406186789;694
"21694";0;0;0;0;0;8;1;0;11;0;0,0228575883797769;-0,0174560380788502;70,4418666195124;695
"21695";0;0;1;0;1;13;0;0;5;0;0,000742062425651604;-0,034893538378196;50,311561813578;696
"21696";0;0;0;0;0;10;0;0;10;0;0,0533263022428304;0,0624626036739324;98,1755275046453;697
"21697";0;0;0;0;0;10;0;0;10;0;0,0225062294384336;-0,0179998564711456;70,122047746554;698
"21698";0;0;0;0;0;12;0;0;8;0;0,0136405018207409;-0,0288710282794802;62,0521605713293;699
"21699";5;2;1;8;1;3;0;0;0;0;-0,0339557343191362;0,00652060690191181;18,7284456798807;700
"21700";0;0;0;0;0;10;0;0;10;0;0,0296082094863619;-0,00533514003330197;76,58651182428;701
"21701";0;0;0;0;0;10;0;2;8;0;0,0215728822719193;-0,0194026193676752;69,2724833730608;702
"21702";0;0;0;0;0;10;0;1;8;1;0,014780544421893;-0,0277803760449498;63,0898661678657;703
"21703";0;0;0;0;0;8;0;1;11;0;0,0414920504924381;0,0237282411366117;87,4035885790363;704
"21704";0;0;0;0;0;9;0;3;8;0;0,021585206205493;-0,0193844932481273;69,2837010370567;705
"21705";0;0;0;1;1;12;0;0;6;0;-0,000811871041516415;-0,0348356067546742;48,8971186568961;706
"21706";0;0;0;0;0;9;2;0;9;0;0,00882913550421863;-0,0324749849966462;57,6726911123842;707
"21707";0;3;0;3;0;8;1;0;5;0;-0,00950070489246839;-0,0314068282834989;40,9882462117821;708
"21708";10;0;0;10;0;0;0;0;0;0;-0,0544834742616529;0,0705715550914733;0,0433977693319321;709
"21709";0;0;0;0;0;9;1;0;9;1;0,0517952549773106;0,0569010451485086;96,7819161480293;710
"21710";0;0;0;0;0;6;0;1;12;1;0,0416165431325334;0,0240848571862637;87,5169060193002;711
"21711";2;1;2;5;2;7;1;0;0;0;-0,0184288999496553;-0,0223962944824328;32,8614990459755;712
"21712";0;0;0;0;0;9;0;0;11;0;0,0474075911986568;0,04186876105746;92,788115167059;713
"21713";0;0;0;0;0;9;2;0;8;1;0,0327626107773839;0,00141868178255581;79,4577552936971;714
"21714";10;1;0;7;1;1;0;0;0;0;-0,0442740348840368;0,0350407891546732;9,33637714479119;715
"21715";0;0;1;0;1;10;1;1;6;0;0,000454594099668124;-0,0348955225993195;50,0498983543366;716
"21716";0;0;0;0;0;9;1;0;10;0;0,0286712528125041;-0,00720750184122841;75,7336619542912;717
"21717";0;0;1;0;0;9;1;0;9;0;0,00688151797642951;-0,0334746009386123;55,8999033179134;718
"21718";10;0;0;7;0;3;0;0;0;0;-0,0339094264663197;0,00640935461272339;18,7705966643989;719
"21719";0;0;0;0;0;10;0;0;10;0;0,00168355656928945;-0,0348466735491099;51,1685418430716;720
"21720";0;0;0;0;0;10;2;0;8;0;0,00151858025695923;-0,0348593548448925;51,0183747857809;721
"21721";10;2;1;7;0;0;0;0;0;0;-0,0364361963038647;0,0126984477305131;16,4706447161734;722
"21722";0;0;0;0;0;7;0;0;12;1;0,0532089464825914;0,0620305187221989;98,068706295453;723
"21723";0;0;0;2;1;11;0;0;6;0;-0,00366156947932268;-0,0342915717871455;46,3032261002809;724
"21724";0;0;0;0;0;10;0;1;8;1;0,0274951481095145;-0,00947106343844866;74,6631314046681;725
"21725";0;0;0;0;0;5;2;1;12;0;0,0468522921380127;0,0400620460764355;92,2826630529016;726
"21726";10;0;0;9;0;1;0;0;0;0;-0,043829205789262;0,0336580408284929;9,74127573426813;727
"21727";0;0;0;0;0;6;0;1;11;2;0,0547042093597136;0,0676077137202157;99,4297454832122;728
"21728";0;0;1;0;0;11;0;0;8;0;-0,00294951150302608;-0,0344806127083671;46,9513655174524;729
"21729";0;0;0;0;1;11;0;1;7;0;0,00532824626890094;-0,0340821095727877;54,4860625173897;730
"21730";0;0;0;0;0;8;1;0;9;2;0,0513330505929326;0,0552542197991994;96,3612019782886;731
"21731";0;0;0;0;1;8;0;1;10;0;0,0356253491874785;0,00814897442646524;82,063517277129;732
"21732";3;1;0;5;3;7;0;1;0;0;-0,0240478534708335;-0,0138738752588741;27,7469362132251;733
"21733";0;0;0;0;1;12;0;0;7;0;0,00800102336558235;-0,0329323568816381;56,9189152447507;734
"21734";0;0;0;1;0;9;0;2;8;0;0,0209314991047458;-0,020331342529932;68,6886745737866;735
"21735";9;0;2;9;0;0;0;0;0;0;-0,046773467149761;0,0430669899770086;7,06130878534168;736
"21736";1;0;0;0;0;8;0;1;10;0;0,0249538200970652;-0,0140325852068808;72,3499281099066;737
"21737";0;0;0;0;1;11;0;0;8;0;0,00286329482407611;-0,0347006452119309;52,2423797752708;738
"21738";0;0;0;0;1;10;0;1;7;1;0,0189539268430908;-0,0230141829323107;66,8886209605262;739
"21739";6;1;0;9;1;3;0;0;0;0;-0,0305635490101444;-0,00123298731638387;21,8161282595247;740
"21740";12;0;0;7;0;1;0;0;0;0;-0,0488815569265433;0,0501753668775339;5,14245368540287;741
"21741";1;0;0;1;0;12;0;0;6;0;0,00257671123167112;-0,0347450483805487;51,9815216306597;742
"21742";0;0;0;0;0;7;0;3;9;1;0,0389652734927155;0,0167238618566953;85,1036301115528;743
"21743";2;0;1;5;2;9;0;0;1;0;-0,0177320352543699;-0,0232997014129784;33,4958090214059;744
"21744";0;0;0;0;0;12;0;0;8;0;0,00795637076876784;-0,0329556592257156;56,8782709306106;745
"21745";0;0;0;1;0;10;0;0;9;0;0,00893930724212465;-0,0324105300668029;57,7729731798172;746
"21746";0;0;0;0;0;10;0;0;8;2;0,0324196596954865;0,00065075889408741;79,1455895407125;747
"21747";0;0;0;1;1;10;0;0;8;0;-0,000119666928729722;-0,0348822223351384;49,5271864114329;748
"21748";0;0;0;2;0;9;0;0;8;1;0,0116497775498751;-0,0305580755476766;60,2401355514303;749
"21749";6;1;1;7;2;3;0;0;0;0;-0,0306046935211674;-0,00114375248030218;21,7786771245301;750
"21750";0;0;1;0;4;11;0;1;3;0;-0,00196597581118859;-0,0346835469075541;47,8466131957248;751
"21751";0;0;0;0;1;10;0;2;7;0;0,0193272138401825;-0,0225286616811337;67,2283994965255;752
"21752";1;0;3;5;1;8;1;0;1;0;-0,014096789883633;-0,0274629807308373;36,804733145982;753
"21753";7;1;0;8;0;3;1;0;0;0;-0,0266008226822682;-0,00927388399504998;25,4231367027387;754
"21754";0;0;0;0;0;8;1;0;10;1;0,0447923707687566;0,0335478491899397;90,4076524777338;755
"21755";0;0;0;0;0;8;1;1;10;0;0,0459778594848529;0,0372606172465162;91,486724675633;756
"21756";0;0;0;0;0;11;0;0;9;0;0,0136765622855092;-0,028837918922709;62,0849840342999;757
"21757";0;1;0;1;0;12;0;0;6;0;-0,00239736318666506;-0,0346028478912238;47,4539497168735;758
"21758";9;1;1;8;0;1;0;0;0;0;-0,0436835252533243;0,0332081950085208;9,87387911882252;759
"21759";0;1;1;6;1;9;0;0;2;0;-0,0204503181678624;-0,019584056420384;31,0215353500098;760
"21760";12;1;0;7;0;0;0;0;0;0;-0,0461636117608873;0,0410684139532112;7,61641992721707;761
"21761";10;0;0;9;0;1;0;0;0;0;-0,0449339598037672;0,0371175958957679;8,735691010952;762
"21762";0;0;1;0;1;12;0;0;6;0;0,00119925377165081;-0,0348785053504531;50,7277129450813;763
"21763";7;0;2;5;2;4;0;0;0;0;-0,0264062082299052;-0,00964055626280544;25,6002814043313;764
"21764";9;0;1;10;0;0;0;0;0;0;-0,0405147860243618;0,0237898699154716;12,7581734675914;765
"21765";10;0;0;10;0;0;0;0;0;0;-0,0510889298592257;0,0579508485786233;3,13322767615318;766
"21766";0;0;0;0;0;8;1;0;11;0;0,00722737298885093;-0,0333164171886271;56,2147123273462;767
"21767";4;2;3;7;1;3;0;0;0;0;-0,02598418668072;-0,0104266065369993;25,9844197891653;768
"21768";0;0;0;3;3;10;1;1;2;0;-0,0128438810054315;-0,0286842179473349;37,9451734712347;769
"21769";0;0;2;0;0;10;0;0;8;0;0,00407997221493773;-0,0344483260579938;53,3498409669846;770
"21770";5;0;1;9;3;2;0;0;0;0;-0,0290323318475381;-0,00446991956490116;23,2098942622542;771
"21771";1;1;7;0;4;5;0;1;1;0;-0,0140429034492304;-0,0275177590753156;36,8537824135274;772
"21772";0;2;1;3;2;10;0;0;2;0;-0,0151086770558603;-0,0263967216319765;35,8836789848283;773
"21773";8;0;2;9;0;1;0;0;0;0;-0,0379529432072977;0,0166875695687851;15,0900500360876;774
"21774";10;1;0;8;0;1;0;0;0;0;-0,0514602941952955;0,059292390695259;2,79519921168685;775
"21775";0;0;0;0;0;8;0;1;10;1;0,0372057058465891;0,0121093543854419;83,5020117228851;776
"21776";6;1;1;5;3;4;0;0;0;0;-0,0241556930757873;-0,0136887667288681;27,6487769326195;777
"21777";1;3;1;5;4;4;2;0;0;0;-0,0128155099569491;-0,0287106036358684;37,9709977656603;778
"21778";2;3;5;3;4;1;1;0;1;0;-0,0183201534851098;-0,0225395032971267;32,9604837810621;779
"21779";0;0;0;0;0;9;0;0;11;0;0,00589428445225016;-0,0338802184772353;55,0012897467241;780
"21780";10;0;0;9;0;1;0;0;0;0;-0,0518986534135908;0,060888332835457;2,39618972409517;781
"21781";0;1;0;0;1;9;0;0;9;0;0,0306693762268257;-0,00314059163034722;77,5524219265208;782
"21782";0;0;0;1;1;11;0;1;6;0;0,0151915002019119;-0,0273649875937315;63,4639321127906;783
"21783";0;0;2;1;3;9;0;1;4;0;0,00830613625347092;-0,032769408022786;57,1966393850744;784
"21784";0;1;1;3;3;8;2;0;2;0;-0,0142814823154486;-0,0272736940863089;36,6366198053584;785
"21785";0;0;0;0;1;12;0;0;7;0;0,00135662863458473;-0,0348699565015608;50,8709609042853;786
"21786";0;0;0;0;1;11;0;0;8;0;0,00493934541749236;-0,0342078642145729;54,1320717195049;787
"21787";0;0;0;0;0;9;2;0;9;0;0,0189371237347476;-0,0230358094695555;66,8733261991292;788
