"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"enviro";"enviro2";"env";"site"
"21525";5;6;7;0;2;0;0;0;0;0;-0,0495993646166384;0,0505052162456602;4,76548136211932;526
"21526";1;3;6;2;5;2;1;0;0;0;-0,0194490758294736;-0,022384838220648;32,4960385449231;527
"21527";6;9;3;0;2;0;0;0;0;0;-0,0482186338348754;0,0457639559322085;6,03540067095309;528
"21528";0;0;2;2;3;6;2;2;3;0;0,00880540625405655;-0,0323964472291666;58,48293825984;529
"21529";3;3;10;1;2;1;0;0;0;0;-0,0500494835148905;0,0520799817339266;4,35148705728352;530
"21530";0;2;4;4;4;4;0;1;1;0;-0,00956268135671402;-0,0323029909460253;41,5889938129112;531
"21531";0;0;0;1;1;1;0;5;9;3;0,0446302740864229;0,0360055803511231;91,4326573489234;532
"21532";0;5;7;4;2;1;1;0;0;0;-0,0276155487354778;-0,00898404756446568;24,9849713873118;533
"21533";0;0;3;1;6;6;1;2;1;0;-0,00163024669967658;-0,0352676610788022;48,884805617854;534
"21534";0;0;0;0;2;3;0;8;4;3;0,0244276516315122;-0,0137175162952115;72,8514098795131;535
"21535";0;5;3;7;3;1;1;0;0;0;-0,0319588658731711;6,25426017957369e-05;20,990230073221;536
"21536";0;0;0;4;6;3;0;4;2;1;0,0179542412038765;-0,0235496960070622;66,8975273380056;537
"21537";0;0;1;7;4;4;2;1;1;0;-0,00819565507490676;-0,0331309596443083;42,8463084856048;538
"21538";1;0;0;1;2;8;0;3;4;1;0,0198713234560815;-0,0209464932311874;68,6607528710738;539
"21539";5;5;8;0;0;2;0;0;0;0;-0,0428560545344394;0,0286269664563255;10,9676025807858;540
"21540";0;0;0;0;1;5;0;5;5;4;0,0460299548046424;0,0405186378712628;92,7200057543814;541
"21541";0;1;5;4;3;4;0;2;1;0;-0,00746883947084663;-0,0335174102930175;43,5147930169478;542
"21542";8;8;2;0;2;0;0;0;0;0;-0,0515152454072188;0,0573072335754912;3,00336086656898;543
"21543";0;0;0;0;0;0;0;6;5;9;0,0486770003177176;0,0494320433278475;95,1546108582988;544
"21544";0;0;0;0;5;5;1;4;4;1;0,0218476421129152;-0,0179910321968335;70,4784607514739;545
"21545";0;1;3;2;6;4;1;2;1;0;-0,0086026560795796;-0,0328982538453598;42,4719716189429;546
"21546";0;0;1;4;4;5;1;1;4;0;0,00402474847800906;-0,0346668041189609;54,0859553730115;547
"21547";0;0;1;3;1;8;0;6;1;0;0,00928232361195622;-0,0320813789207064;58,9215802960098;548
"21548";1;3;2;4;5;3;1;1;0;0;-0,0273365111527838;-0,00951968404355113;25,2416146220639;549
"21549";1;0;0;3;4;4;1;2;2;3;0,0139258521663944;-0,0281737517876108;63,1924393586814;550
"21550";0;1;1;2;4;6;0;2;2;2;0,00658628326795411;-0,0336511262229072;56,4419124741107;551
"21551";0;0;1;1;0;0;0;5;8;5;0,0458181712520553;0,0398268867579567;92,5252190325409;552
"21552";5;12;3;0;0;0;0;0;0;0;-0,047455219154463;0,0432003079885251;6,73754699528217;553
"21553";0;10;5;4;1;0;0;0;0;0;-0,0464566186078552;0,039909032900034;7,65600418671966;554
"21554";0;0;0;2;6;7;3;0;0;2;0,00603441240979061;-0,0339091287795973;55,9343323810026;555
"21555";0;0;1;2;0;7;0;8;1;1;0,0222768458428605;-0,0173127119522088;70,8732184488326;556
"21556";0;0;0;1;3;7;0;6;1;2;0,00923482553878863;-0,0321134783458338;58,8778942124918;557
"21557";0;0;0;0;1;2;0;5;5;7;0,0359137439695999;0,0110154605915551;83,4156781900674;558
"21558";0;1;4;0;6;4;1;3;1;0;-0,003875188491323;-0,0348796844726672;46,8200331320986;559
"21559";0;2;2;6;3;4;1;2;0;0;-0,00680174428874023;-0,0338392585206173;44,1283500287682;560
"21560";0;0;2;2;7;4;2;1;2;0;-0,00708016945788163;-0,0337087517394877;43,8722700579092;561
"21561";8;5;5;0;1;0;1;0;0;0;-0,0388995414115385;0,0172858062471334;14,6065830951557;562
"21562";7;6;6;0;1;0;0;0;0;0;-0,0515390124299066;0,0573932429788903;2,98150128219277;563
"21563";0;0;0;0;2;3;1;5;6;3;0,0288200444300131;-0,00536009253912097;76,89128825441;564
"21564";0;0;5;3;5;0;5;1;1;0;-0,00626178007956894;-0,0340767463184466;44,6249790489674;565
"21565";0;5;6;2;6;1;0;0;0;0;-0,0236114955169846;-0,0161432733858556;28,6676766350865;566
"21566";0;0;0;0;2;7;0;8;0;3;0,0210082537999082;-0,0192799977002751;69,7064381092787;567
"21567";0;0;0;0;0;1;0;3;7;9;0,0456672008310366;0,0393357049381274;92,3863648436964;568
"21568";1;1;0;1;3;5;1;2;4;2;0,0143022857809072;-0,0277902196084535;63,5386620415375;569
"21569";4;7;5;0;2;2;0;0;0;0;-0,0344660971342189;0,00589155405045656;18,6842183349654;570
"21570";0;0;0;1;0;1;1;5;7;5;0,0397471505514832;0,0213444899452738;86,9414321612567;571
"21571";0;0;0;2;5;5;2;1;4;1;0,010797799019932;-0,0309735379874275;60,3154302109033;572
"21572";0;0;0;0;0;1;1;6;5;7;0,0523034753169203;0,0624471838407617;98,4900406794623;573
"21573";0;0;0;0;0;2;0;6;5;7;0,0439463169507565;0,0338506087100969;90,8035916509107;574
"21574";0;0;0;0;0;2;1;1;8;8;0,0526833684908301;0,0638643575302746;98,8394452724606;575
"21575";0;0;0;2;6;3;0;5;3;1;0,00923617724323874;-0,0321125670610163;58,8791374349967;576
"21576";0;0;0;0;1;1;0;9;7;2;0,0450648967852312;0,0373921380202284;91,8323991121724;577
"21577";0;0;0;2;1;6;0;4;3;4;0,0229340502119375;-0,0162488333030832;71,4776784414425;578
"21578";0;2;2;4;4;4;1;1;1;1;-0,00311347318763799;-0,0350512375128813;47,5206164643168;579
"21579";0;8;3;7;2;0;0;0;0;0;-0,0370839869321408;0,0124518054131251;16,2764290347695;580
"21580";0;0;0;0;0;3;0;7;7;3;0,03399019178288;0,00622368770386429;81,6465019714087;581
"21581";8;8;2;0;1;1;0;0;0;0;-0,0502676436666434;0,0528483771871472;4,15083549451083;582
"21582";0;6;6;5;3;0;0;0;0;0;-0,0305006354119306;-0,00312339207577396;22,3314292728901;583
"21583";0;0;0;0;1;1;0;8;5;5;0,0297312822037254;-0,00345554966982949;77,7293940307572;584
"21584";0;7;3;6;2;1;1;0;0;0;-0,0363147522724864;0,0104739207329202;16,9839282520115;585
"21585";0;0;4;6;1;2;1;3;3;0;-0,0108135867939944;-0,0314296675094555;40,4384806286544;586
"21586";0;0;0;0;1;0;0;6;4;9;0,0418121402709286;0,0273388371283829;88,8406947487965;587
"21587";0;0;2;1;4;6;0;4;1;2;0,020752091503799;-0,0196634468598441;69,4708342896774;588
"21588";0;0;0;0;0;1;0;3;8;8;0,0502690378747509;0,0550313258060874;96,6188783757389;589
"21589";0;0;0;0;0;2;0;8;7;3;0,0267465498527958;-0,00947519554849617;74,9842033721507;590
"21590";0;2;2;2;5;6;2;1;0;0;0,00322490040604523;-0,0348889750965874;53,3502996433526;591
"21591";0;0;0;0;1;5;0;7;2;5;0,0340291171295286;0,00631806335489902;81,6823033383116;592
"21592";0;0;1;1;3;2;0;5;6;2;0,0237302573698957;-0,014919057636961;72,209985461086;593
"21593";0;2;3;3;9;2;1;0;0;0;-0,015367027851648;-0,027317005352663;36,2504790304229;594
"21594";0;6;4;1;1;6;2;0;0;0;-0,0205140896792332;-0,0209043791947181;31,5164980944246;595
"21595";0;0;0;1;2;5;0;6;5;1;0,0276155863787102;-0,00778746312034231;75,7834947900847;596
"21596";2;7;6;1;3;1;0;0;0;0;-0,0382843128374197;0,015621643145317;15,1724360883236;597
"21597";3;7;7;1;1;0;0;1;0;0;-0,0427030909847561;0,0281679506223031;11,1082899384201;598
"21598";0;0;1;1;3;4;2;6;2;1;0,0106146995187534;-0,0311160052493739;60,1470254827291;599
"21599";13;3;1;0;1;1;1;0;0;0;-0,0522890112993578;0,0601278806076896;2,29169407393783;600
"21600";0;0;0;0;3;0;0;9;4;4;0,0286382411181176;-0,00573305264299097;76,7240756889805;601
"21601";0;0;0;0;2;2;0;9;6;1;0,0232234134384973;-0,0157707378577617;71,7438186286017;602
"21602";0;0;0;0;0;1;0;5;10;4;0,0492727696739705;0,0515064287374193;95,7025663461536;603
"21603";0;2;3;2;6;4;2;0;1;0;-0,0213112880094898;-0,0197437626744541;30,783279449679;604
"21604";1;5;4;3;5;1;1;0;0;0;-0,0393840632334748;0,0186152376887368;14,1609468962997;605
"21605";0;1;0;5;2;4;0;7;0;1;0,00171123801254646;-0,0351857117595691;51,9581172382459;606
"21606";0;0;0;1;1;1;0;8;6;3;0,0416050599389907;0,0267241235214812;88,6502337874845;607
"21607";0;2;1;5;7;4;0;0;1;0;-0,00668097186558;-0,0338941652674247;44,2394297802821;608
"21608";0;0;0;1;3;4;0;6;4;2;0,028430915689122;-0,00615552006284635;76,5333893010393;609
"21609";0;1;0;3;3;4;1;5;2;1;0,0197027508792756;-0,0211858100846544;68,5057091992348;610
"21610";0;0;0;0;0;1;0;2;8;9;0,052687331610511;0,0638791955032748;98,8430903293192;611
"21611";0;0;3;2;4;7;2;1;0;1;0,00504213345347569;-0,0343188966435628;55,0216894363984;612
"21612";7;6;6;0;1;0;0;0;0;0;-0,0515728296976905;0,0575156915519858;2,95039804186672;613
"21613";0;0;0;0;0;1;2;3;8;6;0,0425334215469757;0,0295036002071802;89,5040891133249;614
"21614";0;4;2;7;1;4;1;1;0;0;-0,0238485155860724;-0,0157510242301862;28,4496787702665;615
"21615";0;0;1;6;5;6;2;0;0;0;-0,0115894220880303;-0,0308324681734759;39,7249105153605;616
"21616";0;1;3;2;2;6;4;1;1;0;-0,00832256173416419;-0,0330596555348498;42,729586805217;617
"21617";0;0;0;2;1;2;0;8;6;1;0,0177493211536574;-0,0238125953126513;66,7090532835573;618
"21618";1;0;5;2;7;3;0;1;1;0;-0,0201199298921512;-0,0214616356166479;31,8790243240073;619
"21619";7;10;3;0;0;0;0;0;0;0;-0,0484327946162775;0,0464905321355049;5,83842750638723;620
"21620";0;0;0;0;1;2;0;7;3;7;0,0519064498536235;0,0609769955530372;98,1248787604272;621
"21621";0;3;7;4;4;0;2;0;0;0;-0,0250991298788311;-0,0136156352112517;27,2994333645329;622
"21622";0;1;0;5;4;7;0;2;1;0;0,00799587046901089;-0,0328944651278456;57,7383723109961;623
"21623";0;0;4;3;7;3;1;2;0;0;-0,0057298010930423;-0,034290577217406;45,1142637059093;624
"21624";0;0;2;1;5;4;2;1;4;1;0,0135877904429456;-0,0285096556587855;62,8815090050921;625
"21625";1;4;2;3;7;1;1;1;0;0;-0,0132659838031733;-0,0293966873866748;38,1829023826867;626
"21626";0;0;0;0;0;1;0;3;8;8;0,0473093596984395;0,0447649697279359;93,8967311521992;627
"21627";0;0;1;1;0;3;0;6;5;4;0,0332384094665374;0,00442196863027247;80,9550544479862;628
"21628";0;0;0;1;3;2;1;3;4;6;0,0355710728671454;0,0101426934585901;83,1005083862692;629
"21629";0;0;0;0;0;0;0;2;6;12;0,0504807200925393;0,055789311751684;96,8135718954727;630
"21630";0;0;4;5;6;3;2;0;0;0;-0,0169159068090424;-0,0255841649748121;34,8259063903242;631
"21631";0;1;2;3;3;2;1;6;2;0;0,00800962321881081;-0,0328863911983555;57,7510213246569;632
"21632";7;8;5;0;0;0;0;0;0;0;-0,0547381561272739;0,0693347124310503;0,039107003249228;633
"21633";0;0;0;6;3;5;3;2;0;1;0,00275746568673211;-0,0349978865207757;52,9203792102635;634
"21634";0;0;1;2;4;4;6;1;2;0;0,0132223487049325;-0,0288636827736127;62,5453960383311;635
"21635";0;0;0;1;1;0;0;4;8;6;0,0500757101154098;0,0543418290398548;96,4410662651062;636
"21636";0;0;0;0;0;2;2;0;6;10;0,0526911846111876;0,0638936222531201;98,8466341048479;637
"21637";0;0;0;1;2;6;0;5;5;1;0,0236340631541076;-0,0150820940015967;72,1215113764629;638
"21638";0;1;2;3;6;1;1;1;5;0;0,000159376981883941;-0,0353218805525279;50,530801853165;639
"21639";0;0;0;1;2;4;2;4;4;3;0,0302044494146301;-0,00244346053542191;78,1645868904889;640
"21640";0;2;4;5;4;2;2;1;0;0;-0,0258648193900416;-0,0122537028810133;26,5951947774738;641
"21641";0;9;2;6;2;1;0;0;0;0;-0,0345781854208053;0,00616251745591598;18,5811257688329;642
"21642";0;2;2;5;4;4;1;1;1;0;-0,000977534148075163;-0,0353136507893216;49,485134286806;643
"21643";4;6;6;1;2;0;1;0;0;0;-0,0370709895733962;0,0124180388977665;16,2883832817897;644
"21644";0;2;2;8;4;3;0;1;0;0;-0,0121073395105652;-0,0304101305678096;39,2485589021817;645
"21645";0;0;0;0;0;4;1;5;8;2;0,0393767016390541;0,0203010053179525;86,6007138742134;646
"21646";0;4;5;8;2;1;0;0;0;0;-0,0281070443053602;-0,00802720130293647;24,5329211233184;647
"21647";1;5;6;2;3;3;0;0;0;0;-0,0245073001248901;-0,0146399412906667;27,8437654254958;648
"21648";0;0;3;5;7;4;0;0;1;0;-0,0142672545710918;-0,028444497086956;37,2619892703369;649
"21649";0;0;0;0;1;3;0;6;2;8;0,0312208010688002;-0,000216038208629101;79,0993705624714;650
"21650";0;1;2;1;3;6;3;3;1;0;-0,000884072199960797;-0,0353177724453862;49,5710953837261;651
"21651";7;7;3;0;2;1;0;0;0;0;-0,0492118925971822;0,0491610891583139;5,12185655534267;652
"21652";0;0;0;0;0;1;0;1;6;12;0,0417985097152515;0,027298281961548;88,8281581224874;653
"21653";0;0;0;1;1;2;0;6;7;3;0,0414387695848794;0,0262326874382552;88,4972891770303;654
"21654";0;5;4;6;2;2;1;0;0;0;-0,0263318381886095;-0,0114026790634165;26,1656568851322;655
"21655";1;1;4;3;6;4;0;1;0;0;-0,0162152291278065;-0,0263890575603633;35,4703507153317;656
"21656";0;7;5;5;2;0;0;1;0;0;-0,0344886313050373;0,00594595710320067;18,6634926591069;657
"21657";3;9;7;0;1;0;0;0;0;0;-0,0434731904962876;0,0304956684110077;10,3999952785671;658
"21658";0;0;1;3;3;1;0;7;3;2;0,0197442759204426;-0,0211270447404832;68,5439016204327;659
"21659";0;4;6;3;3;1;3;0;0;0;-0,0244876206690155;-0,0146735762784689;27,8618654934689;660
"21660";1;4;5;6;2;1;1;0;0;0;-0,026360112572007;-0,0113506614278053;26,1396516812965;661
"21661";0;2;2;2;2;4;4;3;0;1;-0,00371572328778855;-0,0349189917834465;46,9667003490031;662
"21662";0;0;0;1;1;7;0;9;1;1;0,0199942813744153;-0,0207706676804224;68,7738427193835;663
"21663";0;2;0;8;4;2;2;1;1;0;-0,00427000747354854;-0,034774632867445;46,4569006115198;664
"21664";0;1;1;5;6;3;1;2;1;0;-0,00129451511967521;-0,0352950759479352;49,1935928352177;665
"21665";0;1;1;2;5;4;5;2;0;0;-0,00119767345477072;-0,0353015039028829;49,2826624074951;666
"21666";0;0;0;0;0;3;0;4;6;7;0,0366744499250223;0,0129825936874986;84,1153331799433;667
"21667";0;0;3;3;3;4;1;5;1;0;0,0120095130529234;-0,0299710141807245;61,4298973232508;668
"21668";4;10;5;0;1;0;0;0;0;0;-0,0405167764497838;0,0217878901348369;13,1191403372213;669
"21669";0;7;8;3;1;1;0;0;0;0;-0,0347633446789749;0,00661206768812735;18,4108265908435;670
"21670";0;0;2;1;4;9;2;1;0;1;0,00908266122524472;-0,0322152384535199;58,7379419477656;671
"21671";0;1;0;0;6;6;0;1;4;2;0,023200707406088;-0,0158084674023994;71,7229348840192;672
"21672";0;0;0;0;0;1;0;13;3;3;0,0342499579322541;0,006855524953337;81,8854204146191;673
"21673";0;8;6;3;2;0;0;0;1;0;-0,0273822153240832;-0,00943232771196442;25,1995784696192;674
"21674";0;0;1;3;4;6;4;0;2;0;0,00293044975742704;-0,034959380903724;53,0794803285971;675
"21675";0;4;2;2;4;4;0;3;1;0;-0,00573602008280082;-0,0342881929777671;45,1085438253358;676
"21676";0;0;0;1;2;4;0;3;6;4;0,0418740260375439;0,0275231317352863;88,8976138317958;677
"21677";3;6;6;0;2;2;1;0;0;0;-0,031855553894031;-0,000168117839087049;21,0852506803349;678
"21678";0;3;6;4;3;3;0;1;0;0;-0,0315434300565392;-0,000860403335739477;21,3723248103634;679
"21679";0;0;0;1;1;1;0;4;3;10;0,0486937698472581;0,0494900894777198;95,1700345380232;680
"21680";0;0;0;1;3;6;1;5;3;1;0,0166100916515927;-0,0252200589570386;65,6612534075975;681
"21681";0;1;3;4;4;5;2;1;0;0;-0,00526617702288978;-0,0344606265305071;45,5406793160364;682
"21682";0;0;1;1;3;3;1;7;4;0;0,0140262879130842;-0,0280724013273762;63,2848145673051;683
"21683";0;0;2;4;5;5;0;4;0;0;0,00298446247089388;-0,034946924747882;53,1291582155973;684
"21684";5;3;11;0;1;0;0;0;0;0;-0,0382702772210095;0,015583989496881;15,1853452669457;685
"21685";0;0;1;0;2;3;0;6;7;1;0,02782370220901;-0,00737536780433165;75,9749081451446;686
"21686";0;1;0;4;6;2;1;3;3;0;0,00144021410623522;-0,035221755941343;51,7088445369154;687
"21687";0;0;1;1;1;3;1;3;4;6;0,0255843057319624;-0,0116489588296358;73,9152359310538;688
"21688";6;4;6;0;2;2;0;0;0;0;-0,0512501925836753;0,0563507502127924;3,24714169837534;689
"21689";7;7;5;0;1;0;0;0;0;0;-0,0464091193195813;0,03975423591314;7,69969138782471;690
"21690";1;3;6;2;5;2;1;0;0;0;-0,0321926439881405;0,000587273319764727;20,775213977322;691
"21691";0;0;0;0;0;3;0;5;5;7;0,0518811467341113;0,0608836754147171;98,1016063597053;692
"21692";0;0;0;0;0;0;1;6;4;9;0,0493187614710465;0,0516676084098637;95,7448670407757;693
"21693";0;0;0;0;3;5;3;2;5;2;0,0226524533116933;-0,0167084171958777;71,2186812888831;694
"21694";0;0;3;4;6;4;2;1;0;0;-0,00781066906158997;-0,0333403071047102;43,2003971887752;695
"21695";10;7;3;0;0;0;0;0;0;0;-0,0494587346232783;0,0500161493499945;4,89482500124723;696
"21696";0;0;1;2;2;7;0;4;3;1;0,00992399874588807;-0,0316321096414811;59,5117573626339;697
"21697";0;0;1;1;1;9;0;5;2;1;0,0154938699839534;-0,0265101607867644;64,6346148569137;698
"21698";0;0;0;1;0;1;0;2;10;6;0,0434260505506272;0,0322335166308428;90,3250795789063;699
"21699";0;8;5;4;3;0;0;0;0;0;-0,0315056706296573;-0,000943686409861745;21,4070538291708;700
"21700";0;1;3;8;5;2;1;0;0;0;-0,0231469840901745;-0,0169004907086607;29,0949083864689;701
"21701";1;5;8;2;2;2;0;0;0;0;-0,0360429131058221;0,00978495527498212;17,2339507844299;702
"21702";0;7;2;5;2;4;0;0;0;0;-0,0248684333998987;-0,0140178549736978;27,5116151431575;703
"21703";0;0;1;7;1;1;0;5;4;1;0,00117514556225452;-0,0352519882024714;51,4650492463261;704
"21704";1;3;5;6;3;2;0;0;0;0;-0,0281549037713798;-0,00793311634832184;24,4889026507735;705
"21705";7;7;3;0;3;0;0;0;0;0;-0,0503266551247266;0,053056802924192;4,09656004048884;706
"21706";0;1;1;4;7;5;1;1;0;0;-0,00238186173639138;-0,035177415440734;48,1935119489208;707
"21707";0;0;1;2;6;8;1;1;1;0;0,00336070716169868;-0,0348544382983874;53,4752071369439;708
"21708";7;9;4;0;0;0;0;0;0;0;-0,0547504592046819;0,0693820319905376;0,0277913175523281;709
"21709";6;10;4;0;0;0;0;0;0;0;-0,0474820623198949;0,0432897524380291;6,71285814605653;710
"21710";0;0;1;0;1;5;0;3;5;5;0,0356955652874767;0,0104588102637649;83,2150095840916;711
"21711";0;0;0;0;1;5;0;7;5;2;0,0279071627187963;-0,00720924591171327;76,0516704758629;712
"21712";0;0;0;1;0;4;0;7;2;6;0,0330363572695984;0,00394453921218455;80,7692180853337;713
"21713";0;0;0;0;0;1;1;7;2;9;0,0346890701195843;0,00793443225027995;82,2892913594842;714
"21714";0;0;0;0;5;4;0;6;3;2;0,0256717856107234;-0,0114886652307649;73,9956950535998;715
"21715";0;2;6;5;4;2;0;1;0;0;-0,0147533039334792;-0,0279567352577708;36,8149481248111;716
"21716";7;6;5;0;1;1;0;0;0;0;-0,0468545475785969;0,0412121181934115;7,29001127183437;717
"21717";0;0;0;3;4;5;2;3;1;2;0,0097650645944166;-0,0317460978658985;59,3655785778537;718
"21718";8;6;5;0;1;0;0;0;0;0;-0,0501276918797767;0,0523550576254354;4,27955535706133;719
"21719";0;3;7;2;2;2;1;1;0;2;-0,0103289358670185;-0,0317811469880235;40,8842355711386;720
"21720";0;0;1;0;2;3;0;8;5;1;0,028349521543467;-0,00632054689845662;76,4585274970159;721
"21721";0;6;4;4;4;2;0;0;0;0;-0,0309413523495886;-0,00217635743063119;21,9260823680088;722
"21722";13;4;2;0;1;0;0;0;0;0;-0,0478231161159237;0,0444306145617585;6,39917585067451;723
"21723";7;9;2;0;1;0;0;1;0;0;-0,0482958059419584;0,0460254017302633;5,9644220629707;724
"21724";7;7;4;0;2;0;0;0;0;0;-0,0472609937100612;0,0425546437474668;6,91618474666029;725
"21725";1;4;3;7;1;4;0;0;0;0;-0,0211940643547774;-0,0199172408091612;30,8910952415317;726
"21726";0;0;0;0;0;2;0;7;6;5;0,0339783948731715;0,00619510688634248;81,6356518305838;727
"21727";0;0;1;1;7;7;2;1;1;0;0,00371113218625924;-0,0347593031143361;53,7975085666403;728
"21728";0;0;0;0;0;1;0;7;10;2;0,0435451287359469;0,0326019478272012;90,4346010647714;729
"21729";1;5;9;3;0;2;0;0;0;0;-0,0311150012352934;-0,00179944325995761;21,7663697898388;730
"21730";1;1;7;3;5;1;2;0;0;0;-0,0186323351478316;-0,0234658835375379;33,2472311565652;731
"21731";0;1;2;2;4;7;1;2;1;0;0,00500672426992387;-0,0343322335822877;54,9891220405698;732
"21732";0;0;0;2;5;7;2;1;3;0;0,0120156800968895;-0,0299656464891557;61,4355694269761;733
"21733";0;0;0;1;7;2;0;4;5;1;0,0178480137291652;-0,0236863494118703;66,7998252203688;734
"21734";0;0;2;1;3;5;0;5;3;1;0,00914397571471706;-0,0321744310804347;58,7943356018513;735
"21735";0;0;1;2;8;6;1;2;0;0;0,00621430170150171;-0,0338273934528893;56,0997845372185;736
"21736";5;6;7;0;2;0;0;0;0;0;-0,0408181570772082;0,0226473049953895;12,8419472137466;737
"21737";3;6;5;0;3;2;1;0;0;0;-0,0372698684697202;0,0129360226798876;16,1054655443877;738
"21738";4;4;8;0;2;1;1;0;0;0;-0,0362070230277025;0,0102002607377115;17,0830116141587;739
"21739";0;1;1;4;4;3;2;2;2;1;0,00142123293142195;-0,0352240858395987;51,6913867089897;740
"21740";0;0;0;2;1;3;0;6;4;4;0,0391944647114284;0,0197912363579323;86,4331024931744;741
"21741";0;0;0;1;2;3;0;6;4;4;0,0275265821491521;-0,00796276840211756;75,7016336545348;742
"21742";1;1;7;3;3;4;1;0;0;0;-0,0123051140525062;-0,0302438543393469;39,0666568884626;743
"21743";0;0;0;0;1;2;0;3;10;4;0,0358162735631525;0,0107663637740996;83,3260303363204;744
"21744";0;8;5;4;1;1;1;0;0;0;-0,04459684410819;0,0339672171945707;9,3665212392807;745
"21745";9;2;8;0;1;0;0;0;0;0;-0,0423291186439075;0,0270526889092755;11,452248878777;746
"21746";0;0;3;1;6;4;2;2;2;0;0,00615726709472221;-0,0338535554891763;56,0473272809759;747
"21747";0;1;0;1;2;2;0;6;5;3;0,0237165396556595;-0,0149423473005285;72,1973686711863;748
"21748";5;6;8;0;1;0;0;0;0;0;-0,0405880021812596;0,0219904178246044;13,0536308744922;749
"21749";0;1;1;1;3;3;0;2;7;2;0,0196774251284095;-0,0212215907330327;68,4824159834534;750
"21750";0;1;0;1;3;6;1;5;3;0;0,0139286314181767;-0,0281709568118941;63,194995559752;751
"21751";6;10;4;0;0;0;0;0;0;0;-0,0529423925391203;0,0625426242106193;1,69075038284063;752
"21752";0;0;0;0;2;4;1;9;3;1;0,0272972580567908;-0,00841187288051112;75,4907141206786;753
"21753";8;6;4;0;1;1;0;0;0;0;-0,0543360417989801;0,067794004722929;0,408949377015233;754
"21754";0;3;2;6;5;2;1;1;0;0;-0,00777624421536376;-0,033358516581105;43,2320592459291;755
"21755";0;3;4;3;6;2;0;2;0;0;-0,0145776504262298;-0,0281349336948511;36,976504442282;756
"21756";0;1;1;1;4;3;0;8;2;0;0,0126409533468673;-0,0294074715475022;62,0106609538198;757
"21757";0;0;1;1;3;7;4;3;1;0;0,0102512160257295;-0,0313918084720798;59,8127136006951;758
"21758";0;0;0;0;0;0;0;5;7;8;0,0510467840752614;0,0578318108301947;97,3342060344294;759
"21759";0;0;0;0;1;3;1;6;7;2;0,0328463905447888;0,00349829733689736;80,5944972671568;760
"21760";0;2;4;4;1;8;1;0;0;0;-0,0166559335853107;-0,0258868525452778;35,0650152890012;761
"21761";0;8;6;4;1;1;0;0;0;0;-0,0387230746184836;0,0168057370317215;14,7688874276355;762
"21762";0;0;1;4;4;4;1;2;2;2;0,0115255001579903;-0,0303839096127494;60,9847292071208;763
"21763";0;2;4;4;4;3;1;2;0;0;-0,0171901684166002;-0,0252596653950881;34,5736558316275;764
"21764";0;0;1;1;4;5;1;4;1;3;0,0218810305747645;-0,0179387314124282;70,5091695999727;765
"21765";0;0;0;0;0;3;0;5;4;8;0,0317597578789417;0,000994744138442945;79,5950730331242;766
"21766";1;0;1;3;4;7;4;0;0;0;-0,0150709590865332;-0,0276289421127419;36,5227865986526;767
"21767";4;7;7;0;0;2;0;0;0;0;-0,046335488310588;0,0395145924781176;7,76741309091449;768
"21768";3;7;8;0;1;1;0;0;0;0;-0,0484181109431977;0,0464406118507325;5,85193273145705;769
"21769";0;0;0;0;0;4;0;5;3;8;0,0343733791098478;0,00715739680431605;81,9989363430068;770
"21770";0;0;2;4;4;6;2;0;1;1;-0,0026900280740687;-0,0351288770717545;47,9100777069107;771
"21771";0;2;5;5;1;2;1;3;1;0;-0,00979826998000367;-0,0321469639635304;41,3723125122488;772
"21772";0;0;0;1;3;5;0;5;4;2;0,0224043535999936;-0,0171086890777213;70,9904929855838;773
"21773";0;2;3;5;4;2;3;1;0;0;-0,0191207239188516;-0,0228251127986675;32,7980383532122;774
"21774";2;5;4;0;8;1;0;0;0;0;-0,0259568716376969;-0,0120871802452292;26,510530244559;775
"21775";0;0;0;0;0;1;0;5;8;6;0,0357471411812927;0,0105900949079714;83,2624462200329;776
"21776";0;0;1;1;4;6;1;6;0;1;0,0060087251901282;-0,0339206135961377;55,9107067063451;777
"21777";2;11;5;1;0;1;0;0;0;0;-0,0496793692882906;0,0507840709078138;4,69189751893282;778
"21778";0;1;4;7;2;3;0;1;2;0;-0,00816963638438379;-0,0331454380140683;42,8702390287071;779
"21779";0;3;0;4;2;5;1;2;3;0;0,00640357356273629;-0,0337389267107285;56,2738662585616;780
"21780";0;0;4;4;6;5;1;0;0;0;-0,0130048663796992;-0,029633360669736;38,4230636525899;781
"21781";0;5;3;7;2;2;1;0;0;0;-0,0176830980903255;-0,0246630837764575;34,1202865587547;782
"21782";0;3;6;4;4;3;0;0;0;0;-0,0249467620096747;-0,0138817104994821;27,4395728483796;783
"21783";0;0;3;1;3;7;5;0;1;0;-0,0199845204002991;-0,0216505420613342;32,0035664364696;784
"21784";0;0;0;5;4;3;2;1;3;2;0,003686605798106;-0,0347662440307364;53,7749505601823;785
"21785";0;0;5;5;7;1;1;1;0;0;-0,0102060597152097;-0,0318676223435254;40,9972502151504;786
"21786";0;0;4;5;3;5;0;2;0;1;0,00203340928520109;-0,0351361141434171;52,2544324398041;787
"21787";0;0;0;4;3;2;0;9;2;0;0,0213062039798563;-0,0188281640000879;69,9804760981351;788
