"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"sp_11";"sp_12";"sp_13";"sp_14";"sp_15";"sp_16";"sp_17";"sp_18";"sp_19";"sp_20";"enviro";"enviro2";"env";"site"
"21378";0;0;0;0;3;11;2;3;13;1;3;0;2;2;0;0;0;0;0;0;-0,0081242789470389;-0,0335089897884785;43,2868585223332;379
"21379";0;0;0;0;0;0;0;1;1;0;0;5;12;11;1;4;2;0;2;1;0,0211005252900716;-0,0200279963211268;69,7998294606805;380
"21380";4;3;3;8;3;11;4;1;3;0;0;0;0;0;0;0;0;0;0;0;-0,0444441933949605;0,0352446949953848;10,3371481178328;381
"21381";1;1;2;1;1;12;4;3;12;0;2;0;0;0;0;0;1;0;0;0;-0,026349086722679;-0,0108546851209211;26,753170392476;382
"21382";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;1;16;17;1;0,0312631415742474;-0,000962568904728007;79,0194344241172;383
"21383";6;2;3;6;4;10;3;1;3;0;1;1;0;0;0;0;0;0;0;0;-0,0457266248183998;0,0394044331188427;9,17371630202979;384
"21384";12;4;3;10;2;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;-0,0501484196178308;0,0546530941530134;5,16222948208451;385
"21385";1;0;0;0;3;17;0;1;15;3;0;0;0;0;0;0;0;0;0;0;-0,0235132647762163;-0,0159472591160661;29,3258502380922;386
"21386";1;0;2;2;2;18;2;1;12;0;0;0;0;0;0;0;0;0;0;0;-0,0251327650811947;-0,0131097117152145;27,856626897119;387
"21387";0;0;0;1;0;0;1;0;0;2;3;0;13;11;2;0;0;3;3;1;0,016148381913947;-0,0266298529007078;65,307206264697;388
"21388";2;1;1;1;2;17;3;0;12;1;0;0;0;0;0;0;0;0;0;0;-0,0329845613035944;0,00331868499386749;20,7334159640595;389
"21389";0;0;1;0;0;2;3;2;2;2;2;2;12;6;1;3;1;1;0;0;0,0049365232757414;-0,0350672183167902;55,135720432736;390
"21390";0;1;0;0;0;1;0;0;4;0;1;4;11;9;4;2;2;1;0;0;0,00212536017118344;-0,035766773803234;52,5854112813249;391
"21391";0;0;0;0;0;0;1;0;0;2;0;0;16;18;1;0;0;2;0;0;0,0199558216037862;-0,0217105846577527;68,7613453250378;392
"21392";0;0;0;1;0;2;2;0;0;2;1;0;14;11;3;1;2;1;0;0;0,00583924214411888;-0,0347221564173663;55,9546740492806;393
"21393";0;0;0;0;0;0;0;0;1;0;0;0;17;16;2;2;0;2;0;0;0,0260960839182169;-0,0115833002905906;74,3318393127993;394
"21394";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;12;23;0;0,0468851651804167;0,0428132934035904;93,1918564019725;395
"21395";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;20;0;0,0514070487042645;0,0587562527005124;97,2941444953904;396
"21396";0;0;0;0;0;8;1;2;12;1;1;3;2;2;5;1;0;2;0;0;-0,00197215397250419;-0,03576963243877;48,8681144081056;397
"21397";0;0;0;2;2;15;0;1;16;0;0;1;1;1;0;0;0;1;0;0;-0,0144119375721997;-0,0283890785879525;37,5826454488561;398
"21398";1;0;3;3;0;15;3;0;15;0;0;0;0;0;0;0;0;0;0;0;-0,0389592458596952;0,0187867931295653;15,313135413453;399
"21399";2;0;0;0;3;7;0;1;9;2;1;2;3;2;1;4;0;2;1;0;-0,00147106545205371;-0,0358340131353386;49,32270583231;400
"21400";0;0;0;0;0;14;0;2;18;1;2;0;0;2;1;0;0;0;0;0;-0,00618275869797085;-0,0345160507564503;45,0482208747417;401
"21401";2;1;5;6;2;14;2;1;4;2;0;0;0;1;0;0;0;0;0;0;-0,0414801925342123;0,0260826506998944;13,0261128768325;402
"21402";0;0;1;0;2;9;1;3;8;2;3;2;1;5;0;1;1;1;0;0;-0,00378931757740621;-0,0353848470557848;47,2195693757385;403
"21403";0;0;0;1;1;13;2;1;15;0;2;2;1;1;0;0;0;1;0;0;-0,00928480776888748;-0,0327777184819945;42,2340176999569;404
"21404";0;0;0;0;0;0;1;0;0;2;0;0;20;17;0;0;0;0;0;0;0,0130009925201088;-0,0299100796119911;62,4518699944019;405
"21405";1;0;0;1;1;19;1;0;15;1;0;0;1;0;0;0;0;0;0;0;-0,0277300861186757;-0,00816551339464998;25,5003169411793;406
"21406";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;19;17;1;0,0359535022299642;0,0103390269143423;83,2745662890375;407
"21407";0;0;0;0;0;0;1;0;0;0;0;0;1;1;4;2;2;13;15;1;0,0330723753263053;0,00320961454924856;80,6607854319736;408
"21408";0;0;0;2;1;8;0;2;7;6;2;7;3;0;2;0;0;0;0;0;-0,000392079675980234;-0,0359114058634568;50,3015701659024;409
"21409";0;0;0;0;0;2;1;1;1;2;2;3;11;11;0;1;0;3;1;1;0,00992067884422651;-0,0324313590552748;59,6573853399605;410
"21410";1;0;1;2;1;19;0;1;15;0;0;0;0;0;0;0;0;0;0;0;-0,0307606339823506;-0,00178402060225662;22,7509802207351;411
"21411";0;2;1;1;1;17;0;1;15;0;1;0;0;0;0;0;0;1;0;0;-0,0204583743090033;-0,0207868604437216;32,0972707588226;412
"21412";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;20;18;1;0,0487149889450985;0,0490878297100285;94,8518868302926;413
"21413";0;1;1;0;0;20;2;0;15;1;0;0;0;0;0;0;0;0;0;0;-0,0220460022676574;-0,0183553891286688;30,6569622596726;414
"21414";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;17;19;0;0,0381570350766555;0,0161941598505769;85,2736285189167;415
"21415";0;0;0;0;0;0;0;0;2;0;4;1;12;14;1;0;2;2;2;0;0,0217726184111931;-0,0189962345567866;70,409557595849;416
"21416";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;16;21;1;0,0503488716282943;0,0548937514570172;96,3341579772532;417
"21417";0;0;0;0;0;0;0;0;0;0;3;3;4;1;6;3;1;9;8;2;0,0277341312107281;-0,00842397878380134;75,8178886258975;418
"21418";0;0;2;0;2;16;1;2;13;1;2;0;1;0;0;0;0;0;0;0;-0,0118588170187687;-0,0308105082089743;39,8988563800231;419
"21419";0;0;0;2;1;16;0;1;15;2;2;1;0;0;0;0;0;0;0;0;-0,0182405888952987;-0,0238802854278916;34,1092630289495;420
"21420";2;2;1;5;2;15;0;1;9;2;1;0;0;0;0;0;0;0;0;0;-0,0414738079428559;0,0260635964332008;13,0319050280377;421
"21421";0;0;1;1;1;14;1;2;11;1;0;1;3;1;0;2;1;0;0;0;-0,0105420300258567;-0,0318763381685289;41,0934558371082;422
"21422";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;2;17;16;2;0,0387296599134279;0,0177728140193359;85,7931182486936;423
"21423";0;0;0;1;0;15;3;4;13;3;0;1;0;0;0;0;0;0;0;0;-0,0150896038748255;-0,0276677260915001;36,9678612798452;424
"21424";1;2;2;0;1;17;0;1;14;0;1;0;0;1;0;0;0;0;0;0;-0,03302419026717;0,0034128339497356;20,69746425841;425
"21425";0;0;1;0;1;19;1;1;16;0;0;0;0;1;0;0;0;0;0;0;-0,0201100443439964;-0,0212961100468842;32,413278426975;426
"21426";0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;3;16;17;0;0,0350223653586473;0,00796969003363632;82,4298316380009;427
"21427";0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;3;16;14;0;0,0375796169265209;0,0146261432151849;84,7497902577743;428
"21428";0;0;1;1;2;13;2;1;17;1;0;0;1;1;0;0;0;0;0;0;-0,0208744466538561;-0,0201671493356147;31,7198066739365;429
"21429";0;0;0;0;0;0;0;0;1;0;1;0;18;17;0;1;1;1;0;0;0,0250132964806434;-0,0135658655434466;73,3495260821655;430
"21430";0;1;0;0;1;5;2;2;8;4;1;3;4;2;2;3;1;0;0;1;0,00261696859838279;-0,0356853961493618;53,0314022907987;431
"21431";0;0;0;0;0;0;0;0;1;3;0;3;17;11;1;2;0;1;1;0;0,0150249052853055;-0,0278824193496101;64,2879794817418;432
"21432";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;2;15;18;0;0,0359527831354346;0,010337173100881;83,273913920857;433
"21433";0;0;0;0;2;0;0;1;3;3;2;0;11;15;0;0;1;2;0;0;0,00758136178408061;-0,0338907353752301;57,5351386098191;434
"21434";0;0;0;0;0;0;0;0;1;2;0;1;7;9;0;4;2;5;7;2;0,0241693593746584;-0,0150526947090903;72,5838997401297;435
"21435";0;1;0;0;1;9;1;0;7;1;2;3;6;2;4;1;1;1;0;0;-0,00298020873024928;-0,0355854726122803;47,9535992490128;436
"21436";0;0;0;0;0;0;0;0;1;2;2;0;2;4;1;2;3;10;12;1;0,0308504467588344;-0,00188132700029715;78,6450344603509;437
"21437";0;0;0;1;0;13;2;1;14;5;3;0;1;0;0;0;0;0;0;0;-0,00504582464085473;-0,0349800593569774;46,0796563420445;438
"21438";1;3;3;5;1;13;1;1;10;1;1;0;0;0;0;0;0;0;0;0;-0,0363644945091719;0,0117541228872761;17,66711412929;439
"21439";4;3;0;3;3;13;2;0;12;0;0;0;0;0;0;0;0;0;0;0;-0,0403440580299344;0,0227380579832409;14,056822983548;440
"21440";0;0;0;1;0;0;0;2;0;0;0;0;16;17;1;0;2;0;1;0;0,00826669695692194;-0,03350390609044;58,1568800378591;441
"21441";1;0;0;1;0;19;0;0;18;0;1;0;0;0;0;0;0;0;0;0;-0,0257497703360528;-0,0119790831894778;27,2968749050051;442
"21442";0;0;1;1;0;13;1;1;15;2;2;1;1;0;1;0;0;0;1;0;-0,002909972579132;-0,0356006698643936;48,0173180345446;443
"21443";0;0;0;0;0;0;0;0;0;0;0;3;1;3;0;4;1;17;11;0;0,035646610783374;0,0095512409787941;82,9961519688368;444
"21444";3;0;5;3;1;15;1;1;10;1;0;0;0;0;0;0;0;0;0;0;-0,037479458751416;0,0147167973746974;16,6556098498404;445
"21445";2;0;0;2;4;17;0;2;12;0;1;0;0;0;0;0;0;0;0;0;-0,0309441653385626;-0,00137636655423481;22,5844791391864;446
"21446";0;0;1;0;2;4;2;2;4;1;5;2;8;4;2;1;1;1;0;0;0,00189419528909822;-0,0357990380225714;52,3756966926157;447
"21447";5;1;0;9;4;9;3;1;6;0;0;1;0;0;1;0;0;0;0;0;-0,0346745091841069;0,0074337735513625;19,2002820316702;448
"21448";0;0;0;0;0;1;1;1;0;3;1;1;14;15;1;0;0;1;1;0;0,0151715459808766;-0,0277240744813344;64,4210130674765;449
"21449";1;0;1;1;4;10;2;2;6;1;1;5;3;2;0;1;0;0;0;0;-0,00642170886458993;-0,03440672082117;44,8314434150234;450
"21450";0;1;0;1;2;20;0;0;16;0;0;0;0;0;0;0;0;0;0;0;-0,0324470381555768;0,00205280151719802;21,2210611673072;451
"21451";0;0;0;0;0;0;0;1;1;0;3;2;13;13;0;2;3;1;1;0;0,019649705251735;-0,022144589725209;68,4836341766641;452
"21452";0;1;1;1;0;13;0;1;18;0;0;1;2;2;0;0;0;0;0;0;-0,0202945070660844;-0,0210275159425571;32,2459324030206;453
"21453";3;1;1;3;2;17;1;1;10;0;1;0;0;0;0;0;0;0;0;0;-0,0437049838519348;0,0329006474713902;11,0077647957951;454
"21454";0;0;1;0;2;13;1;2;12;2;0;2;1;2;1;1;0;0;0;0;-0,00894190592944855;-0,0330038578659063;42,5451009301469;455
"21455";0;0;0;1;0;1;0;2;3;1;2;2;11;10;3;2;1;0;0;1;0,00953623102897437;-0,0326981903463836;59,3086112756282;456
"21456";0;0;0;0;0;0;0;1;1;2;0;2;15;13;0;2;2;1;1;0;0,0159414856958825;-0,0268673334644473;65,1195083977655;457
"21457";2;3;1;5;6;13;0;2;6;1;1;0;0;0;0;0;0;0;0;0;-0,0422736494557342;0,0284734505078327;12,3062825528905;458
"21458";0;0;0;0;0;0;0;0;0;0;1;0;1;3;3;2;2;13;12;3;0,0329141393437273;0,0028353307742089;80,5172325111926;459
"21459";0;0;0;0;2;1;2;0;0;2;3;2;9;9;5;2;1;0;1;1;0,0106137814904163;-0,0319234755607878;60,2861734805629;460
"21460";0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;17;19;0;0,0302020381513146;-0,00330012762157834;78,0567931011319;461
"21461";4;0;2;2;1;17;2;3;9;0;0;0;0;0;0;0;0;0;0;0;-0,0309510318841704;-0,00136106784075592;22,5782497553155;462
"21462";0;0;0;0;0;0;1;0;0;0;1;0;0;0;3;4;5;8;14;4;0,0365502823705182;0,0118903237365483;83,8159698992968;463
"21463";0;0;0;0;0;1;1;1;0;0;0;1;4;2;4;4;4;7;10;1;0,0254352091234523;-0,0128033660143819;73,7322885310277;464
"21464";2;0;0;1;0;7;3;2;9;1;1;4;3;3;2;1;0;0;1;0;0,00138168197112868;-0,0358568804215742;51,9107406027615;465
"21465";0;0;0;0;2;3;0;3;3;1;0;1;13;11;2;0;1;0;0;0;0,00731384958516706;-0,0340325738094192;57,2924494510517;466
"21466";0;0;0;0;0;18;2;1;15;1;0;2;1;0;0;0;0;0;0;0;-0,0113524139383056;-0,0312351399357702;40,3582692146301;467
"21467";0;1;1;0;0;16;0;0;18;3;1;0;0;0;0;0;0;0;0;0;-0,0131029530847226;-0,0296890409094998;38,7701664119959;468
"21468";0;1;1;3;0;5;1;2;6;1;5;7;2;2;2;1;1;0;0;0;-0,00641284874944476;-0,0344108479282848;44,8394813807681;469
"21469";0;0;0;0;0;0;1;0;1;0;2;2;12;8;2;0;2;3;3;4;0,0171625980586114;-0,0254212262467841;66,2273110821843;470
"21470";12;2;0;13;4;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;-0,0502889633701232;0,0551607939500469;5,03472709096968;471
"21471";1;1;0;1;0;17;2;2;13;1;1;0;0;0;0;1;0;0;0;0;-0,0300349598879776;-0,00337216620691307;23,4093174338341;472
"21472";0;0;0;0;0;0;0;0;0;1;0;1;3;2;0;5;2;14;11;1;0,030876111265436;-0,00182454840435501;78,6683175014332;473
"21473";0;0;0;0;0;0;0;0;0;4;1;1;14;15;0;2;1;0;1;1;0,0110392209275847;-0,0315946343681082;60,6721354648471;474
"21474";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;20;16;0;0,0397592828874441;0,0206706098512245;86,7272002622485;475
"21475";0;0;0;0;1;14;2;0;18;2;1;1;0;1;0;0;0;0;0;0;-0,012019674453666;-0,0306717698986969;39,7529252571985;476
"21476";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19;20;0;0,0493129431866746;0,0511903812253325;95,3943555941805;477
"21477";0;0;0;1;3;8;5;3;7;1;4;1;4;1;0;0;1;0;1;0;-0,0101906292995642;-0,0321397122460886;41,412249323912;478
"21478";0;1;0;2;2;16;1;2;12;1;1;1;1;0;0;0;0;0;0;0;-0,025286576010784;-0,0128304205760823;27,7170884190127;479
"21479";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;18;15;1;0,035341113459841;0,00877375354082037;82,7190024079755;480
"21480";12;0;2;15;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0501442418939395;0,0546380242734584;5,16601954586804;481
"21481";1;0;1;2;4;13;2;0;12;0;3;1;0;1;0;0;0;0;0;0;-0,0330743530070334;0,00353217042851315;20,6519562285393;482
"21482";0;1;1;1;0;19;1;0;16;0;0;1;0;0;0;0;0;0;0;0;-0,026488235812959;-0,010589931828649;26,6269332496449;483
"21483";1;0;0;0;0;14;1;2;19;0;0;2;1;0;0;0;0;0;0;0;-0,00937941847588561;-0,0327138371282952;42,1481861267239;484
"21484";0;0;0;3;2;15;0;2;13;1;2;1;1;0;0;0;0;0;0;0;-0,0129296526119886;-0,0298519200610966;38,927385956049;485
"21485";0;1;0;0;0;5;2;4;3;3;3;3;5;2;3;2;4;0;0;0;0,00596367845099305;-0,034669999991091;56,0675636399537;486
"21486";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;3;13;11;6;0,0449406657924432;0,036409144190121;91,4277913514525;487
"21487";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;17;22;0;0,051309304665851;0,0583961007146177;97,2054703393951;488
"21488";7;3;5;6;3;9;2;1;3;1;0;0;0;0;0;0;0;0;0;0;-0,0382390617424129;0,0167863544147366;15,9664920764044;489
"21489";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;18;20;1;0,0452184468583426;0,0373073778361393;91,6797965066507;490
"21490";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;17;19;0;0,0326547640847687;0,00222570767878687;80,2819252479821;491
"21491";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;5;4;11;12;5;0,0421841751993585;0,0277961711871169;88,9270815299824;492
"21492";0;1;0;1;1;6;3;1;5;3;2;1;7;4;3;0;0;2;0;0;0,00377183020388091;-0,0354259302429508;54,0791017701849;493
"21493";0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;2;18;14;1;0,039343969956101;0,0194925790809489;86,3504251232371;494
"21494";0;0;0;1;1;2;1;3;3;3;4;2;7;6;1;2;2;0;2;0;0,00599989554598466;-0,0346546109118405;56,1004200717434;495
"21495";2;3;5;2;2;13;2;2;6;0;1;2;0;0;0;0;0;0;0;0;-0,0458023835662282;0,0396538626249393;9,10498737357557;496
"21496";9;5;2;10;1;11;0;1;0;0;1;0;0;0;0;0;0;0;0;0;-0,0557028864424981;0,0757981631441222;0,123173743486404;497
"21497";0;0;0;0;0;0;2;0;2;1;1;0;15;17;1;0;0;0;1;0;0,00806793898770357;-0,033619566409185;57,9765652539209;498
"21498";0;1;0;1;2;13;5;0;11;1;3;2;0;0;0;0;1;0;0;0;-0,0147865996039568;-0,0279943413816725;37,2427491238341;499
"21499";0;0;0;0;0;1;1;2;1;2;3;0;9;5;2;2;3;3;5;1;0,0233454325451779;-0,0164549106720036;71,8364268774167;500
"21500";0;0;0;0;0;0;1;0;2;3;0;3;8;12;4;2;1;1;2;1;0,0212406800963774;-0,0198155159660426;69,9269789969549;501
"21501";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;21;18;0;0,0498499206810717;0,053100413874009;95,8815057761967;502
"21502";0;0;0;0;0;0;0;0;0;0;1;0;1;3;5;2;1;14;12;1;0,0313940884596669;-0,000668492591783927;79,1382304625586;503
"21503";10;5;2;10;2;7;0;0;2;1;0;1;0;0;0;0;0;0;0;0;-0,045978489223668;0,0402352693266992;8,94522294402122;504
"21504";0;0;1;2;3;16;0;2;11;1;1;0;1;1;0;0;1;0;0;0;-0,0205830446250826;-0,020602477493444;31,9841688731685;505
"21505";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;17;19;0;0,036843463105365;0,0126618026837753;84,0819457545877;506
"21506";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0,0540232209309792;0,068650942192722;99,6675563976169;507
"21507";1;0;0;1;1;19;0;1;16;1;0;0;0;0;0;0;0;0;0;0;-0,0253578595827921;-0,0127004069485102;27,652419405058;508
"21508";0;0;0;1;2;17;1;1;12;0;2;2;1;1;0;0;0;0;0;0;-0,0156614811294375;-0,0270333153386916;36,4490497624502;509
"21509";0;0;0;0;0;0;0;0;0;0;0;0;22;17;0;0;0;0;1;0;0,0158091235141667;-0,0270176490959432;64,9994283914566;510
"21510";0;0;0;0;0;0;0;0;1;1;1;0;7;2;5;0;4;7;9;3;0,0234946736481518;-0,0162045384821795;71,971819573082;511
"21511";2;0;0;0;2;16;2;2;12;2;2;0;0;0;0;0;0;0;0;0;-0,0225456102012414;-0,0175527774462049;30,2037140354514;512
"21512";0;0;0;0;0;0;0;0;0;0;1;0;17;16;2;0;2;1;0;1;0,0186666998730822;-0,0234927564408322;67,5918440101668;513
"21513";0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;1;3;12;12;4;0,0449060465199015;0,0362975876763588;91,396384476684;514
"21514";0;0;0;1;0;2;0;1;3;2;1;2;14;11;2;0;1;0;0;0;0,00609681354576258;-0,0346129658209412;56,188344839029;515
"21515";4;0;1;3;2;15;2;1;10;1;0;0;0;1;0;0;0;0;0;0;-0,0384849268322831;0,0174650993733949;15,7434413442388;516
"21516";2;2;2;0;2;15;0;1;12;0;1;2;1;0;0;0;0;0;0;0;-0,0267783436820285;-0,0100334824328706;26,3637451222166;517
"21517";12;2;3;14;0;5;1;1;0;2;0;0;0;0;0;0;0;0;0;0;-0,0555913942734531;0,0753519309410783;0,224320311099291;518
"21518";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;20;17;1;0,0514002688534467;0,0587312492118116;97,2879937617108;519
"21519";10;4;1;9;3;6;4;0;3;0;0;0;0;0;0;0;0;0;0;0;-0,0436707977710332;0,0327931924290631;11,0387786757201;520
"21520";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;17;18;2;0,0429345101887989;0,0300866112799728;89,6077912999317;521
"21521";0;2;0;0;2;13;2;1;12;1;0;1;0;3;2;0;0;1;0;0;-0,0135617409894531;-0,0292474256854011;38,3539504371583;522
"21522";0;1;2;4;0;18;1;0;13;1;0;0;0;0;0;0;0;0;0;0;-0,035235192031706;0,00884438359689237;18,6916261678562;523
"21523";0;0;0;0;0;0;0;0;0;0;1;0;6;6;1;2;1;11;10;2;0,031615736317239;-0,000167915824070456;79,3393111322075;524
"21524";1;0;0;0;1;18;0;0;19;1;0;0;0;0;0;0;0;0;0;0;-0,0180218460317983;-0,0241662499206069;34,3077082652599;525
"21525";8;2;3;3;7;9;0;0;6;0;1;1;0;0;0;0;0;0;0;0;-0,0447747295237984;0,0363055318661861;10,0372831569985;526
"21526";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;18;18;0;0,0451346997425364;0,0370359892509758;91,6038204682991;527
"21527";0;0;0;0;0;0;0;0;2;1;1;0;18;15;1;1;0;0;1;0;0,0181257582863604;-0,0242050337235233;67,1010975725949;528
"21528";0;0;3;0;1;14;1;1;17;0;0;1;1;1;0;0;0;0;0;0;-0,0197707069487858;-0,0217838310407185;32,7211279654875;529
"21529";1;2;1;3;2;17;2;0;12;0;0;0;0;0;0;0;0;0;0;0;-0,0286339841439881;-0,00633120081327027;24,6802935842425;530
"21530";1;0;0;1;1;11;3;1;15;3;1;0;0;1;0;1;1;0;0;0;-0,0116648239009464;-0,0309753531935029;40,0748484535143;531
"21531";0;0;0;0;0;0;0;1;0;2;1;0;13;6;2;1;4;4;4;2;0,0260471901098223;-0,0116746397480751;74,28748246748;532
"21532";0;0;0;0;0;5;2;1;3;5;5;2;6;7;1;1;1;0;0;1;0,00320497655047923;-0,035565259058314;53,5648477030918;533
"21533";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;19;17;1;0,0399072166904735;0,0210932154021313;86,8614069651812;534
"21534";0;0;0;0;1;2;0;0;3;2;3;3;11;6;3;2;3;0;1;0;0,0133640465609156;-0,0295680117145436;62,7812354592606;535
"21535";0;0;0;1;2;14;1;1;11;1;2;2;2;1;0;1;0;0;1;0;-0,0021565876680062;-0,0357413947498035;48,700794717297;536
"21536";0;0;1;1;0;16;0;3;15;1;0;1;0;0;2;0;0;0;0;0;-0,00898919760375192;-0,0329731717520469;42,5021975534037;537
"21537";0;0;0;0;0;0;0;0;0;1;0;0;16;18;2;0;2;1;0;0;0,0218827608311571;-0,0188240550786061;70,5094796605408;538
"21538";0;0;1;0;2;7;1;2;11;3;1;1;4;4;2;1;0;0;0;0;-0,00254339084570707;-0,03567423683088;48,3498838497326;539
"21539";0;1;1;1;1;16;3;0;16;0;1;0;0;0;0;0;0;0;0;0;-0,0264835447984224;-0,0105988798860654;26,6311889747158;540
"21540";0;0;1;4;0;19;2;2;10;1;1;0;0;0;0;0;0;0;0;0;-0,026252198468094;-0,0110382090105798;26,84106817469;541
"21541";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;19;19;1;0,0472904432283147;0,0441822702077071;93,5595278162509;542
"21542";3;0;1;5;1;12;5;2;10;0;0;0;1;0;0;0;0;0;0;0;-0,0373612792521921;0,0143985404911678;16,7628232156858;543
"21543";0;0;0;0;1;0;0;0;3;0;6;1;9;8;6;0;2;4;0;0;0,0168912918462284;-0,0257517775757756;65,9811799647287;544
"21544";0;0;0;0;0;0;0;0;0;0;0;2;17;15;3;1;0;0;2;0;0,0233317712889881;-0,0164777493464062;71,8240332789719;545
"21545";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;13;21;1;0,0527876252514275;0,0639164937588335;98,5466143349186;546
"21546";0;0;1;0;0;2;2;2;2;6;2;2;7;9;2;1;0;1;1;0;0,0049060209021495;-0,0350778553228044;55,1080484408885;547
"21547";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;19;19;1;0,0383044538695159;0,0165983232843453;85,4073680005968;548
"21548";10;2;2;11;0;8;2;1;4;0;0;0;0;0;0;0;0;0;0;0;-0,0488284813539954;0,0499541957790528;6,35968779679388;549
"21549";18;3;0;11;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0538984671513771;0,0686859439925008;1,7601570347324;550
"21550";1;3;6;1;5;11;1;2;9;0;0;1;0;0;0;0;0;0;0;0;-0,034616310981849;0,00728864764799699;19,2530798958614;551
"21551";0;1;0;4;4;16;2;0;11;0;0;1;0;1;0;0;0;0;0;0;-0,0295406283512466;-0,00443235394427536;23,8577788695693;552
"21552";0;0;0;0;0;0;1;0;1;0;3;5;3;5;1;3;3;6;7;2;0,0293996310321393;-0,00501408190101627;77,3288430878893;553
"21553";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;2;13;21;0;0,0340925510320072;0,00566587017543542;81,5862968098372;554
"21554";1;0;1;1;2;16;1;3;15;0;0;0;0;0;0;0;0;0;0;0;-0,0242496854828433;-0,0146803255382005;28,6577636143193;555
"21555";0;0;0;0;0;0;0;1;0;1;0;0;21;15;2;0;0;0;0;0;0,0209779336984476;-0,020212693169539;69,6886134101078;556
"21556";11;7;3;11;1;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;-0,0502223921655426;0,0549201354654557;5,09512100834399;557
"21557";0;0;0;0;0;0;1;1;0;1;3;0;18;11;3;0;0;0;1;1;0,0175827497038743;-0,0248988910882356;66,608475940302;558
"21558";14;0;2;14;0;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-0,052371594814292;0,062850391112999;3,14534755889326;559
"21559";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;18;19;1;0,0436718881054858;0,0323769023486498;90,2767463121563;560
"21560";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;17;18;2;0,0489141223607593;0,0497851782688166;95,0325422221795;561
"21561";0;2;0;3;1;19;1;0;13;0;0;1;0;0;0;0;0;0;0;0;-0,0225458389748821;-0,0175524058179296;30,2035064902157;562
"21562";0;0;0;0;0;0;1;0;0;1;0;2;13;12;5;1;2;1;2;0;0,0293892508324125;-0,00503595112834164;77,3194260895252;563
"21563";0;0;1;2;2;15;4;4;10;0;0;1;1;0;0;0;0;0;0;0;-0,0276130833382561;-0,00839866088178492;25,6064627785236;564
"21564";2;2;1;1;1;17;1;0;11;1;1;1;1;0;0;0;0;0;0;0;-0,0298448790714538;-0,00378190783422189;23,5817602369934;565
"21565";4;2;3;5;2;14;0;1;8;0;0;1;0;0;0;0;0;0;0;0;-0,0440026950696689;0,0338399742737946;10,737678851001;566
"21566";0;2;0;0;0;14;4;0;15;2;0;1;1;1;0;0;0;0;0;0;-0,0208702897182359;-0,0201734023089771;31,7235778784379;567
"21567";0;0;0;0;1;16;0;2;17;2;0;1;1;0;0;0;0;0;0;0;-0,0117058512992206;-0,0309407157217116;40,0376280769706;568
